Total Number of Records          76555.
             DATA SET: /home/las/datasets/pCO2/pCO2-Corrected_INCOIS-BIO-ROMS.nc
             X: 0.5 to 76555.5
 Column  1: DATETIME is Time String
 Column  2: TIME is Time Coordinates (days since 24-JAN-1980 00:00:00)   BAD FLAG : -1.E+34
 Column  3: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  4: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  5: SST is Sea-surface temperature (IBR model) (deg C)   BAD FLAG : -1.E+34
DATETIME,TIME,LON,LAT,SST
"28-FEB-2019",14280,81.5833,5.26743,28.5088  
"28-FEB-2019",14280,81.6667,5.26743,28.533  
"28-FEB-2019",14280,81.75,5.26743,28.563  
"28-FEB-2019",14280,81.8333,5.26743,28.5702  
"28-FEB-2019",14280,81.9167,5.26743,28.5768  
"28-FEB-2019",14280,82,5.26743,28.5755  
"28-FEB-2019",14280,82.0833,5.26743,28.5773  
"28-FEB-2019",14280,82.1667,5.26743,28.5775  
"28-FEB-2019",14280,82.25,5.26743,28.582  
"28-FEB-2019",14280,82.3333,5.26743,28.5848  
"28-FEB-2019",14280,82.4167,5.26743,28.5882  
"28-FEB-2019",14280,82.5,5.26743,28.5962  
"28-FEB-2019",14280,82.5833,5.26743,28.5984  
"28-FEB-2019",14280,82.6667,5.26743,28.6057  
"28-FEB-2019",14280,82.75,5.26743,28.6094  
"28-FEB-2019",14280,82.8333,5.26743,28.6146  
"28-FEB-2019",14280,82.9167,5.26743,28.6206  
"28-FEB-2019",14280,83,5.26743,28.6244  
"28-FEB-2019",14280,83.0833,5.26743,28.6314  
"28-FEB-2019",14280,83.1667,5.26743,28.6348  
"28-FEB-2019",14280,83.25,5.26743,28.6419  
"28-FEB-2019",14280,83.3333,5.26743,28.6411  
"28-FEB-2019",14280,83.4167,5.26743,28.6492  
"28-FEB-2019",14280,83.5,5.26743,28.6467  
"28-FEB-2019",14280,83.5833,5.26743,28.6548  
"28-FEB-2019",14280,83.6667,5.26743,28.6548  
"28-FEB-2019",14280,83.75,5.26743,28.6585  
"28-FEB-2019",14280,83.8333,5.26743,28.6606  
"28-FEB-2019",14280,83.9167,5.26743,28.6596  
"28-FEB-2019",14280,84,5.26743,28.6589  
"28-FEB-2019",14280,84.0833,5.26743,28.6586  
"28-FEB-2019",14280,84.1667,5.26743,28.6567  
"28-FEB-2019",14280,84.25,5.26743,28.6541  
"28-FEB-2019",14280,84.3333,5.26743,28.6495  
"28-FEB-2019",14280,84.4167,5.26743,28.6457  
"28-FEB-2019",14280,84.5,5.26743,28.6442  
"28-FEB-2019",14280,84.5833,5.26743,28.6452  
"28-FEB-2019",14280,84.6667,5.26743,28.6453  
"28-FEB-2019",14280,84.75,5.26743,28.645  
"28-FEB-2019",14280,84.8333,5.26743,28.647  
"28-FEB-2019",14280,84.9167,5.26743,28.6496  
"28-FEB-2019",14280,85,5.26743,28.6502  
"28-FEB-2019",14280,85.0833,5.26743,28.6538  
"28-FEB-2019",14280,85.1667,5.26743,28.657  
"28-FEB-2019",14280,85.25,5.26743,28.6571  
"28-FEB-2019",14280,85.3333,5.26743,28.6602  
"28-FEB-2019",14280,85.4167,5.26743,28.6641  
"28-FEB-2019",14280,85.5,5.26743,28.6656  
"28-FEB-2019",14280,85.5833,5.26743,28.6689  
"28-FEB-2019",14280,85.6667,5.26743,28.6747  
"28-FEB-2019",14280,85.75,5.26743,28.6738  
"28-FEB-2019",14280,85.8333,5.26743,28.6775  
"28-FEB-2019",14280,85.9167,5.26743,28.6802  
"28-FEB-2019",14280,86,5.26743,28.6797  
"28-FEB-2019",14280,86.0833,5.26743,28.6882  
"28-FEB-2019",14280,86.1667,5.26743,28.6874  
"28-FEB-2019",14280,86.25,5.26743,28.7087  
"28-FEB-2019",14280,86.3333,5.26743,28.7133  
"28-FEB-2019",14280,86.4167,5.26743,28.7321  
"28-FEB-2019",14280,86.5,5.26743,28.7411  
"28-FEB-2019",14280,86.5833,5.26743,28.7497  
"28-FEB-2019",14280,86.6667,5.26743,28.7548  
"28-FEB-2019",14280,86.75,5.26743,28.763  
"28-FEB-2019",14280,86.8333,5.26743,28.7657  
"28-FEB-2019",14280,86.9167,5.26743,28.776  
"28-FEB-2019",14280,87,5.26743,28.7805  
"28-FEB-2019",14280,87.0833,5.26743,28.7878  
"28-FEB-2019",14280,87.1667,5.26743,28.7886  
"28-FEB-2019",14280,87.25,5.26743,28.7939  
"28-FEB-2019",14280,87.3333,5.26743,28.793  
"28-FEB-2019",14280,87.4167,5.26743,28.8004  
"28-FEB-2019",14280,87.5,5.26743,28.8009  
"28-FEB-2019",14280,87.5833,5.26743,28.7999  
"28-FEB-2019",14280,87.6667,5.26743,28.8046  
"28-FEB-2019",14280,87.75,5.26743,28.8003  
"28-FEB-2019",14280,87.8333,5.26743,28.8005  
"28-FEB-2019",14280,87.9167,5.26743,28.7952  
"28-FEB-2019",14280,88,5.26743,28.7955  
"28-FEB-2019",14280,88.0833,5.26743,28.7925  
"28-FEB-2019",14280,88.1667,5.26743,28.7855  
"28-FEB-2019",14280,88.25,5.26743,28.7903  
"28-FEB-2019",14280,88.3333,5.26743,28.7941  
"28-FEB-2019",14280,88.4167,5.26743,28.7907  
"28-FEB-2019",14280,88.5,5.26743,28.7989  
"28-FEB-2019",14280,88.5833,5.26743,28.8004  
"28-FEB-2019",14280,88.6667,5.26743,28.7971  
"28-FEB-2019",14280,88.75,5.26743,28.7901  
"28-FEB-2019",14280,88.8333,5.26743,28.7887  
"28-FEB-2019",14280,88.9167,5.26743,28.7856  
"28-FEB-2019",14280,89,5.26743,28.7879  
"28-FEB-2019",14280,89.0833,5.26743,28.7858  
"28-FEB-2019",14280,89.1667,5.26743,28.7889  
"28-FEB-2019",14280,89.25,5.26743,28.7883  
"28-FEB-2019",14280,89.3333,5.26743,28.7976  
"28-FEB-2019",14280,89.4167,5.26743,28.8059  
"28-FEB-2019",14280,89.5,5.26743,28.8179  
"28-FEB-2019",14280,89.5833,5.26743,28.8266  
"28-FEB-2019",14280,89.6667,5.26743,28.8377  
"28-FEB-2019",14280,89.75,5.26743,28.8475  
"28-FEB-2019",14280,89.8333,5.26743,28.8546  
"28-FEB-2019",14280,89.9167,5.26743,28.8619  
"28-FEB-2019",14280,90,5.26743,28.8747  
"28-FEB-2019",14280,90.0833,5.26743,28.8824  
"28-FEB-2019",14280,90.1667,5.26743,28.8975  
"28-FEB-2019",14280,90.25,5.26743,28.9059  
"28-FEB-2019",14280,90.3333,5.26743,28.9198  
"28-FEB-2019",14280,90.4167,5.26743,28.9306  
"28-FEB-2019",14280,90.5,5.26743,28.9348  
"28-FEB-2019",14280,90.5833,5.26743,28.9448  
"28-FEB-2019",14280,90.6667,5.26743,28.9464  
"28-FEB-2019",14280,90.75,5.26743,28.9485  
"28-FEB-2019",14280,90.8333,5.26743,28.9474  
"28-FEB-2019",14280,90.9167,5.26743,28.9532  
"28-FEB-2019",14280,91,5.26743,28.9531  
"28-FEB-2019",14280,91.0833,5.26743,28.9509  
"28-FEB-2019",14280,91.1667,5.26743,28.9522  
"28-FEB-2019",14280,65.8333,5.35041,28.8317  
"28-FEB-2019",14280,65.9167,5.35041,28.833  
"28-FEB-2019",14280,66,5.35041,28.8296  
"28-FEB-2019",14280,66.0833,5.35041,28.8314  
"28-FEB-2019",14280,66.1667,5.35041,28.8278  
"28-FEB-2019",14280,66.25,5.35041,28.83  
"28-FEB-2019",14280,66.3333,5.35041,28.8298  
"28-FEB-2019",14280,66.4167,5.35041,28.8308  
"28-FEB-2019",14280,66.5,5.35041,28.8331  
"28-FEB-2019",14280,66.5833,5.35041,28.8342  
"28-FEB-2019",14280,66.6667,5.35041,28.8363  
"28-FEB-2019",14280,66.75,5.35041,28.8367  
"28-FEB-2019",14280,66.8333,5.35041,28.8384  
"28-FEB-2019",14280,66.9167,5.35041,28.8378  
"28-FEB-2019",14280,67,5.35041,28.8408  
"28-FEB-2019",14280,67.0833,5.35041,28.8424  
"28-FEB-2019",14280,67.1667,5.35041,28.8454  
