DATETIME,TIME,LON,LAT,NO3
"""29-JAN-2019""",14250,83.3333,6.34527,0.0320844
"""29-JAN-2019""",14250,83.4167,6.34527,0.0307893
"""29-JAN-2019""",14250,83.5,6.34527,0.0289325
"""29-JAN-2019""",14250,83.5833,6.34527,0.0285811
"""29-JAN-2019""",14250,83.6667,6.34527,0.0289856
"""29-JAN-2019""",14250,83.75,6.34527,0.0288766
"""29-JAN-2019""",14250,83.8333,6.34527,0.0297771
"""29-JAN-2019""",14250,83.9167,6.34527,0.030196
"""29-JAN-2019""",14250,84,6.34527,0.0307252
"""29-JAN-2019""",14250,84.0833,6.34527,0.030834
"""29-JAN-2019""",14250,84.1667,6.34527,0.0308985
"""29-JAN-2019""",14250,84.25,6.34527,0.032103
"""29-JAN-2019""",14250,84.3333,6.34527,0.0335121
"""29-JAN-2019""",14250,84.4167,6.34527,0.0338866
"""29-JAN-2019""",14250,84.5,6.34527,0.034617
"""29-JAN-2019""",14250,84.5833,6.34527,0.0332102
"""29-JAN-2019""",14250,84.6667,6.34527,0.0317309
"""29-JAN-2019""",14250,84.75,6.34527,0.0306956
"""29-JAN-2019""",14250,84.8333,6.34527,0.0305462
"""29-JAN-2019""",14250,84.9167,6.34527,0.0302999
"""29-JAN-2019""",14250,85,6.34527,0.0304914
"""29-JAN-2019""",14250,85.0833,6.34527,0.0311448
"""29-JAN-2019""",14250,85.1667,6.34527,0.0307752
"""29-JAN-2019""",14250,85.25,6.34527,0.0311173
"""29-JAN-2019""",14250,85.3333,6.34527,0.0309825
"""29-JAN-2019""",14250,85.4167,6.34527,0.0312269
"""29-JAN-2019""",14250,85.5,6.34527,0.030396
"""29-JAN-2019""",14250,85.5833,6.34527,0.0291392
"""29-JAN-2019""",14250,85.6667,6.34527,0.0280753
"""29-JAN-2019""",14250,85.75,6.34527,0.0281915
"""29-JAN-2019""",14250,85.8333,6.34527,0.0279638
"""29-JAN-2019""",14250,85.9167,6.34527,0.0276086
"""29-JAN-2019""",14250,86,6.34527,0.0269368
"""29-JAN-2019""",14250,86.0833,6.34527,0.0271052
"""29-JAN-2019""",14250,86.1667,6.34527,0.0275221
"""29-JAN-2019""",14250,86.25,6.34527,0.0276305
"""29-JAN-2019""",14250,86.3333,6.34527,0.0281384
"""29-JAN-2019""",14250,86.4167,6.34527,0.0288883
"""29-JAN-2019""",14250,86.5,6.34527,0.0290559
"""29-JAN-2019""",14250,86.5833,6.34527,0.0305007
"""29-JAN-2019""",14250,86.6667,6.34527,0.0305016
"""29-JAN-2019""",14250,86.75,6.34527,0.0318711
"""29-JAN-2019""",14250,86.8333,6.34527,0.0322701
"""29-JAN-2019""",14250,86.9167,6.34527,0.0333221
"""29-JAN-2019""",14250,87,6.34527,0.033872
"""29-JAN-2019""",14250,87.0833,6.34527,0.0339167
"""29-JAN-2019""",14250,87.1667,6.34527,0.0350458
"""29-JAN-2019""",14250,87.25,6.34527,0.0346697
"""29-JAN-2019""",14250,87.3333,6.34527,0.0353625
"""29-JAN-2019""",14250,87.4167,6.34527,0.0355107
"""29-JAN-2019""",14250,87.5,6.34527,0.0355931
"""29-JAN-2019""",14250,87.5833,6.34527,0.0366117
"""29-JAN-2019""",14250,87.6667,6.34527,0.0364838
"""29-JAN-2019""",14250,87.75,6.34527,0.0370251
"""29-JAN-2019""",14250,87.8333,6.34527,0.0376555
"""29-JAN-2019""",14250,87.9167,6.34527,0.0377068
"""29-JAN-2019""",14250,88,6.34527,0.0375387
"""29-JAN-2019""",14250,88.0833,6.34527,0.0381684
"""29-JAN-2019""",14250,88.1667,6.34527,0.037816
"""29-JAN-2019""",14250,88.25,6.34527,0.0382366
"""29-JAN-2019""",14250,88.3333,6.34527,0.0382204
"""29-JAN-2019""",14250,88.4167,6.34527,0.0386812
"""29-JAN-2019""",14250,88.5,6.34527,0.0393298
"""29-JAN-2019""",14250,88.5833,6.34527,0.0400645
"""29-JAN-2019""",14250,88.6667,6.34527,0.0402737
"""29-JAN-2019""",14250,88.75,6.34527,0.0410646
"""29-JAN-2019""",14250,88.8333,6.34527,0.0409196
"""29-JAN-2019""",14250,88.9167,6.34527,0.040835
"""29-JAN-2019""",14250,89,6.34527,0.0403773
"""29-JAN-2019""",14250,89.0833,6.34527,0.0409287
"""29-JAN-2019""",14250,89.1667,6.34527,0.0410997
"""29-JAN-2019""",14250,89.25,6.34527,0.0417895
"""29-JAN-2019""",14250,89.3333,6.34527,0.0424212
"""29-JAN-2019""",14250,89.4167,6.34527,0.0423329
"""29-JAN-2019""",14250,89.5,6.34527,0.0407679
"""29-JAN-2019""",14250,89.5833,6.34527,0.0396712
"""29-JAN-2019""",14250,89.6667,6.34527,0.0390841
"""29-JAN-2019""",14250,89.75,6.34527,0.0387791
"""29-JAN-2019""",14250,89.8333,6.34527,0.038746
"""29-JAN-2019""",14250,89.9167,6.34527,0.038362
"""29-JAN-2019""",14250,90,6.34527,0.0393032
"""29-JAN-2019""",14250,90.0833,6.34527,0.0393623
"""29-JAN-2019""",14250,90.1667,6.34527,0.0391953
"""29-JAN-2019""",14250,90.25,6.34527,0.0381162
"""29-JAN-2019""",14250,90.3333,6.34527,0.0370156
"""29-JAN-2019""",14250,90.4167,6.34527,0.0372389
"""29-JAN-2019""",14250,90.5,6.34527,0.0364757
"""29-JAN-2019""",14250,90.5833,6.34527,0.0370545
"""29-JAN-2019""",14250,90.6667,6.34527,0.0369089
"""29-JAN-2019""",14250,90.75,6.34527,0.0372584
"""29-JAN-2019""",14250,90.8333,6.34527,0.0369408
"""29-JAN-2019""",14250,90.9167,6.34527,0.0365171
"""29-JAN-2019""",14250,91,6.34527,0.0364867
"""29-JAN-2019""",14250,91.0833,6.34527,0.0355211
"""29-JAN-2019""",14250,91.1667,6.34527,0.0351784
"""29-JAN-2019""",14250,65.8333,6.42809,0.00955486
"""29-JAN-2019""",14250,65.9167,6.42809,0.00972081
"""29-JAN-2019""",14250,66,6.42809,0.0098931
"""29-JAN-2019""",14250,66.0833,6.42809,0.00952276
"""29-JAN-2019""",14250,66.1667,6.42809,0.00919231
"""29-JAN-2019""",14250,66.25,6.42809,0.00897851
"""29-JAN-2019""",14250,66.3333,6.42809,0.00877857
"""29-JAN-2019""",14250,66.4167,6.42809,0.0088722
"""29-JAN-2019""",14250,66.5,6.42809,0.00909388
"""29-JAN-2019""",14250,66.5833,6.42809,0.00936671
"""29-JAN-2019""",14250,66.6667,6.42809,0.00974594
"""29-JAN-2019""",14250,66.75,6.42809,0.009923
"""29-JAN-2019""",14250,66.8333,6.42809,0.0102919
"""29-JAN-2019""",14250,66.9167,6.42809,0.0103249
"""29-JAN-2019""",14250,67,6.42809,0.010006
"""29-JAN-2019""",14250,67.0833,6.42809,0.00904356
"""29-JAN-2019""",14250,67.1667,6.42809,0.00798444
"""29-JAN-2019""",14250,67.25,6.42809,0.00759019
"""29-JAN-2019""",14250,67.3333,6.42809,0.00725529
"""29-JAN-2019""",14250,67.4167,6.42809,0.00762092
"""29-JAN-2019""",14250,67.5,6.42809,0.00769861
"""29-JAN-2019""",14250,67.5833,6.42809,0.00784166
"""29-JAN-2019""",14250,67.6667,6.42809,0.00808063
"""29-JAN-2019""",14250,67.75,6.42809,0.00831416
"""29-JAN-2019""",14250,67.8333,6.42809,0.00859061
"""29-JAN-2019""",14250,67.9167,6.42809,0.00892428
"""29-JAN-2019""",14250,68,6.42809,0.009443
"""29-JAN-2019""",14250,68.0833,6.42809,0.00992052
"""29-JAN-2019""",14250,68.1667,6.42809,0.00994478
"""29-JAN-2019""",14250,68.25,6.42809,0.0101822
"""29-JAN-2019""",14250,68.3333,6.42809,0.0102106
"""29-JAN-2019""",14250,68.4167,6.42809,0.00997657
"""29-JAN-2019""",14250,68.5,6.42809,0.00981932
"""29-JAN-2019""",14250,68.5833,6.42809,0.00994819
"""29-JAN-2019""",14250,68.6667,6.42809,0.00999587
"""29-JAN-2019""",14250,68.75,6.42809,0.00991652
"""29-JAN-2019""",14250,68.8333,6.42809,0.00996933
"""29-JAN-2019""",14250,68.9167,6.42809,0.00976079
"""29-JAN-2019""",14250,69,6.42809,0.00944439
"""29-JAN-2019""",14250,69.0833,6.42809,0.00929766
"""29-JAN-2019""",14250,69.1667,6.42809,0.0091128
"""29-JAN-2019""",14250,69.25,6.42809,0.00933597
"""29-JAN-2019""",14250,69.3333,6.42809,0.00923681
"""29-JAN-2019""",14250,69.4167,6.42809,0.00902053
"""29-JAN-2019""",14250,69.5,6.42809,0.00888095
"""29-JAN-2019""",14250,69.5833,6.42809,0.0089504
"""29-JAN-2019""",14250,69.6667,6.42809,0.00934356
"""29-JAN-2019""",14250,69.75,6.42809,0.00941674
"""29-JAN-2019""",14250,69.8333,6.42809,0.0094506
"""29-JAN-2019""",14250,69.9167,6.42809,0.00977867
"""29-JAN-2019""",14250,70,6.42809,0.00967225
"""29-JAN-2019""",14250,70.0833,6.42809,0.00970484
"""29-JAN-2019""",14250,70.1667,6.42809,0.00974263
"""29-JAN-2019""",14250,70.25,6.42809,0.00899144
"""29-JAN-2019""",14250,70.3333,6.42809,0.00864431
"""29-JAN-2019""",14250,70.4167,6.42809,0.00833291
"""29-JAN-2019""",14250,70.5,6.42809,0.00841034
"""29-JAN-2019""",14250,70.5833,6.42809,0.0083257
"""29-JAN-2019""",14250,70.6667,6.42809,0.00838173
"""29-JAN-2019""",14250,70.75,6.42809,0.00847909
"""29-JAN-2019""",14250,70.8333,6.42809,0.00839461
"""29-JAN-2019""",14250,70.9167,6.42809,0.00829691
"""29-JAN-2019""",14250,71,6.42809,0.00836778
"""29-JAN-2019""",14250,71.0833,6.42809,0.00765155
"""29-JAN-2019""",14250,71.1667,6.42809,0.00723374
"""29-JAN-2019""",14250,71.25,6.42809,0.00715862
"""29-JAN-2019""",14250,71.3333,6.42809,0.00769231
"""29-JAN-2019""",14250,71.4167,6.42809,0.00766153
"""29-JAN-2019""",14250,71.5,6.42809,0.00729952
"""29-JAN-2019""",14250,71.5833,6.42809,0.00673147
"""29-JAN-2019""",14250,71.6667,6.42809,0.00708259
"""29-JAN-2019""",14250,71.75,6.42809,0.00673624
"""29-JAN-2019""",14250,71.8333,6.42809,0.00699825
"""29-JAN-2019""",14250,71.9167,6.42809,0.00687468
"""29-JAN-2019""",14250,72,6.42809,0.00756475
"""29-JAN-2019""",14250,72.0833,6.42809,0.00760138
"""29-JAN-2019""",14250,72.1667,6.42809,0.00839137
"""29-JAN-2019""",14250,72.25,6.42809,0.00955959
"""29-JAN-2019""",14250,72.3333,6.42809,0.0106282
"""29-JAN-2019""",14250,72.4167,6.42809,0.011332
"""29-JAN-2019""",14250,72.5,6.42809,0.0121765
"""29-JAN-2019""",14250,72.5833,6.42809,0.0133979
"""29-JAN-2019""",14250,72.6667,6.42809,0.0146514
"""29-JAN-2019""",14250,72.75,6.42809,0.0138719
"""29-JAN-2019""",14250,72.8333,6.42809,0.0122466
"""29-JAN-2019""",14250,72.9167,6.42809,0.00838883
"""29-JAN-2019""",14250,73,6.42809,0.00765959
"""29-JAN-2019""",14250,73.0833,6.42809,0.00792958
"""29-JAN-2019""",14250,73.1667,6.42809,0.00817612
"""29-JAN-2019""",14250,73.25,6.42809,0.00847084
"""29-JAN-2019""",14250,73.3333,6.42809,0.00872258
"""29-JAN-2019""",14250,73.4167,6.42809,0.00889979
"""29-JAN-2019""",14250,73.5,6.42809,0.00880977
"""29-JAN-2019""",14250,73.5833,6.42809,0.00892772
"""29-JAN-2019""",14250,73.6667,6.42809,0.0091067
"""29-JAN-2019""",14250,73.75,6.42809,0.00948901
"""29-JAN-2019""",14250,73.8333,6.42809,0.0097633
"""29-JAN-2019""",14250,73.9167,6.42809,0.0098198
"""29-JAN-2019""",14250,74,6.42809,0.00987979
"""29-JAN-2019""",14250,74.0833,6.42809,0.0102754
"""29-JAN-2019""",14250,74.1667,6.42809,0.0107089
"""29-JAN-2019""",14250,74.25,6.42809,0.0111812
"""29-JAN-2019""",14250,74.3333,6.42809,0.0113551
"""29-JAN-2019""",14250,74.4167,6.42809,0.0116728
"""29-JAN-2019""",14250,74.5,6.42809,0.0117041
"""29-JAN-2019""",14250,74.5833,6.42809,0.0120746
"""29-JAN-2019""",14250,74.6667,6.42809,0.0121425
"""29-JAN-2019""",14250,74.75,6.42809,0.0127398
"""29-JAN-2019""",14250,74.8333,6.42809,0.012963
"""29-JAN-2019""",14250,74.9167,6.42809,0.0135824
"""29-JAN-2019""",14250,75,6.42809,0.0139142
"""29-JAN-2019""",14250,75.0833,6.42809,0.0144919
"""29-JAN-2019""",14250,75.1667,6.42809,0.0149532
"""29-JAN-2019""",14250,75.25,6.42809,0.0157191
"""29-JAN-2019""",14250,75.3333,6.42809,0.01645
"""29-JAN-2019""",14250,75.4167,6.42809,0.0174297
"""29-JAN-2019""",14250,75.5,6.42809,0.0174007
"""29-JAN-2019""",14250,75.5833,6.42809,0.0167377
"""29-JAN-2019""",14250,75.6667,6.42809,0.0171161
"""29-JAN-2019""",14250,75.75,6.42809,0.017861
"""29-JAN-2019""",14250,75.8333,6.42809,0.0186445
"""29-JAN-2019""",14250,75.9167,6.42809,0.0187598
"""29-JAN-2019""",14250,76,6.42809,0.0183463
"""29-JAN-2019""",14250,76.0833,6.42809,0.0178829
"""29-JAN-2019""",14250,76.1667,6.42809,0.0184892
"""29-JAN-2019""",14250,76.25,6.42809,0.0189146
"""29-JAN-2019""",14250,76.3333,6.42809,0.0196211
"""29-JAN-2019""",14250,76.4167,6.42809,0.0196777
"""29-JAN-2019""",14250,76.5,6.42809,0.0209251
"""29-JAN-2019""",14250,76.5833,6.42809,0.0221392
"""29-JAN-2019""",14250,76.6667,6.42809,0.0247071
"""29-JAN-2019""",14250,76.75,6.42809,0.026419
"""29-JAN-2019""",14250,76.8333,6.42809,0.0280425
"""29-JAN-2019""",14250,76.9167,6.42809,0.0290255
"""29-JAN-2019""",14250,77,6.42809,0.03008
"""29-JAN-2019""",14250,77.0833,6.42809,0.029917
"""29-JAN-2019""",14250,77.1667,6.42809,0.0288884
"""29-JAN-2019""",14250,77.25,6.42809,0.0271896
"""29-JAN-2019""",14250,77.3333,6.42809,0.0257413
"""29-JAN-2019""",14250,77.4167,6.42809,0.0269247
"""29-JAN-2019""",14250,77.5,6.42809,0.0283619
"""29-JAN-2019""",14250,77.5833,6.42809,0.0285851
"""29-JAN-2019""",14250,77.6667,6.42809,0.0287656
"""29-JAN-2019""",14250,77.75,6.42809,0.0283301
"""29-JAN-2019""",14250,77.8333,6.42809,0.0274646
"""29-JAN-2019""",14250,77.9167,6.42809,0.0276867
"""29-JAN-2019""",14250,78,6.42809,0.0291653
"""29-JAN-2019""",14250,78.0833,6.42809,0.0292841
"""29-JAN-2019""",14250,78.1667,6.42809,0.0300662
"""29-JAN-2019""",14250,78.25,6.42809,0.0292339
"""29-JAN-2019""",14250,78.3333,6.42809,0.0287157
"""29-JAN-2019""",14250,78.4167,6.42809,0.0279179
"""29-JAN-2019""",14250,78.5,6.42809,0.0276803
"""29-JAN-2019""",14250,78.5833,6.42809,0.0250125
"""29-JAN-2019""",14250,78.6667,6.42809,0.0245515
"""29-JAN-2019""",14250,78.75,6.42809,0.0229633
"""29-JAN-2019""",14250,78.8333,6.42809,0.021351
"""29-JAN-2019""",14250,78.9167,6.42809,0.0190273
"""29-JAN-2019""",14250,79,6.42809,0.0171855
"""29-JAN-2019""",14250,79.0833,6.42809,0.0169306
"""29-JAN-2019""",14250,79.1667,6.42809,0.0150483
"""29-JAN-2019""",14250,79.25,6.42809,0.0142131
"""29-JAN-2019""",14250,79.3333,6.42809,0.0129945
"""29-JAN-2019""",14250,79.4167,6.42809,0.0111569
"""29-JAN-2019""",14250,79.5,6.42809,0.0105006
"""29-JAN-2019""",14250,79.5833,6.42809,0.00892967
"""29-JAN-2019""",14250,79.6667,6.42809,0.00888183
"""29-JAN-2019""",14250,79.75,6.42809,0.00869623
"""29-JAN-2019""",14250,79.8333,6.42809,0.0100593
"""29-JAN-2019""",14250,79.9167,6.42809,0.0160388
"""29-JAN-2019""",14250,80,6.42809,0.0284065
"""29-JAN-2019""",14250,80.0833,6.42809,-1.00E+34
"""29-JAN-2019""",14250,80.1667,6.42809,-1.00E+34
"""29-JAN-2019""",14250,80.25,6.42809,-1.00E+34
"""29-JAN-2019""",14250,80.3333,6.42809,-1.00E+34
"""29-JAN-2019""",14250,80.4167,6.42809,-1.00E+34
"""29-JAN-2019""",14250,80.5,6.42809,-1.00E+34
"""29-JAN-2019""",14250,80.5833,6.42809,-1.00E+34
"""29-JAN-2019""",14250,80.6667,6.42809,-1.00E+34
"""29-JAN-2019""",14250,80.75,6.42809,-1.00E+34
"""29-JAN-2019""",14250,80.8333,6.42809,-1.00E+34
"""29-JAN-2019""",14250,80.9167,6.42809,-1.00E+34
"""29-JAN-2019""",14250,81,6.42809,-1.00E+34
"""29-JAN-2019""",14250,81.0833,6.42809,-1.00E+34
"""29-JAN-2019""",14250,81.1667,6.42809,-1.00E+34
"""29-JAN-2019""",14250,81.25,6.42809,-1.00E+34
"""29-JAN-2019""",14250,81.3333,6.42809,-1.00E+34
"""29-JAN-2019""",14250,81.4167,6.42809,-1.00E+34
"""29-JAN-2019""",14250,81.5,6.42809,-1.00E+34
"""29-JAN-2019""",14250,81.5833,6.42809,-1.00E+34
"""29-JAN-2019""",14250,81.6667,6.42809,0.0264196
"""29-JAN-2019""",14250,81.75,6.42809,0.0371509
"""29-JAN-2019""",14250,81.8333,6.42809,0.0304007
"""29-JAN-2019""",14250,81.9167,6.42809,0.0375636
"""29-JAN-2019""",14250,82,6.42809,0.0343496
"""29-JAN-2019""",14250,82.0833,6.42809,0.0344059
"""29-JAN-2019""",14250,82.1667,6.42809,0.0358133
"""29-JAN-2019""",14250,82.25,6.42809,0.0374334
"""29-JAN-2019""",14250,82.3333,6.42809,0.0373403
"""29-JAN-2019""",14250,82.4167,6.42809,0.0373442
"""29-JAN-2019""",14250,82.5,6.42809,0.0353384
"""29-JAN-2019""",14250,82.5833,6.42809,0.0362225
"""29-JAN-2019""",14250,82.6667,6.42809,0.0324529
"""29-JAN-2019""",14250,82.75,6.42809,0.0350554
"""29-JAN-2019""",14250,82.8333,6.42809,0.0326282
"""29-JAN-2019""",14250,82.9167,6.42809,0.0331987
"""29-JAN-2019""",14250,83,6.42809,0.032871
"""29-JAN-2019""",14250,83.0833,6.42809,0.0330297
"""29-JAN-2019""",14250,83.1667,6.42809,0.0324086
"""29-JAN-2019""",14250,83.25,6.42809,0.0330988
"""29-JAN-2019""",14250,83.3333,6.42809,0.0315832
"""29-JAN-2019""",14250,83.4167,6.42809,0.0306844
"""29-JAN-2019""",14250,83.5,6.42809,0.0295969
"""29-JAN-2019""",14250,83.5833,6.42809,0.0272583
"""29-JAN-2019""",14250,83.6667,6.42809,0.027991
"""29-JAN-2019""",14250,83.75,6.42809,0.0265482
"""29-JAN-2019""",14250,83.8333,6.42809,0.027775
"""29-JAN-2019""",14250,83.9167,6.42809,0.027141
"""29-JAN-2019""",14250,84,6.42809,0.0285583
"""29-JAN-2019""",14250,84.0833,6.42809,0.0278121
"""29-JAN-2019""",14250,84.1667,6.42809,0.0288297
"""29-JAN-2019""",14250,84.25,6.42809,0.0290148
"""29-JAN-2019""",14250,84.3333,6.42809,0.0299098
"""29-JAN-2019""",14250,84.4167,6.42809,0.0311001
"""29-JAN-2019""",14250,84.5,6.42809,0.031747
"""29-JAN-2019""",14250,84.5833,6.42809,0.033004
"""29-JAN-2019""",14250,84.6667,6.42809,0.0321655
"""29-JAN-2019""",14250,84.75,6.42809,0.031072
"""29-JAN-2019""",14250,84.8333,6.42809,0.0298483
"""29-JAN-2019""",14250,84.9167,6.42809,0.0295033
"""29-JAN-2019""",14250,85,6.42809,0.0293573
"""29-JAN-2019""",14250,85.0833,6.42809,0.0299668
"""29-JAN-2019""",14250,85.1667,6.42809,0.0304482
"""29-JAN-2019""",14250,85.25,6.42809,0.0300743
"""29-JAN-2019""",14250,85.3333,6.42809,0.0298527
"""29-JAN-2019""",14250,85.4167,6.42809,0.028796
"""29-JAN-2019""",14250,85.5,6.42809,0.0284435
"""29-JAN-2019""",14250,85.5833,6.42809,0.0278182
"""29-JAN-2019""",14250,85.6667,6.42809,0.0271435
"""29-JAN-2019""",14250,85.75,6.42809,0.0272021
"""29-JAN-2019""",14250,85.8333,6.42809,0.0276727
"""29-JAN-2019""",14250,85.9167,6.42809,0.0269108
"""29-JAN-2019""",14250,86,6.42809,0.0269385
"""29-JAN-2019""",14250,86.0833,6.42809,0.0263998
"""29-JAN-2019""",14250,86.1667,6.42809,0.0268387
"""29-JAN-2019""",14250,86.25,6.42809,0.0269811
"""29-JAN-2019""",14250,86.3333,6.42809,0.026976
"""29-JAN-2019""",14250,86.4167,6.42809,0.0276831
"""29-JAN-2019""",14250,86.5,6.42809,0.0274944
"""29-JAN-2019""",14250,86.5833,6.42809,0.0284365
"""29-JAN-2019""",14250,86.6667,6.42809,0.0285253
"""29-JAN-2019""",14250,86.75,6.42809,0.02979
"""29-JAN-2019""",14250,86.8333,6.42809,0.0301654
"""29-JAN-2019""",14250,86.9167,6.42809,0.031984
"""29-JAN-2019""",14250,87,6.42809,0.0318766
"""29-JAN-2019""",14250,87.0833,6.42809,0.0333645
"""29-JAN-2019""",14250,87.1667,6.42809,0.0336314
"""29-JAN-2019""",14250,87.25,6.42809,0.0344164
"""29-JAN-2019""",14250,87.3333,6.42809,0.0343525
"""29-JAN-2019""",14250,87.4167,6.42809,0.0347796
"""29-JAN-2019""",14250,87.5,6.42809,0.0347135
"""29-JAN-2019""",14250,87.5833,6.42809,0.0357893
"""29-JAN-2019""",14250,87.6667,6.42809,0.0360806
"""29-JAN-2019""",14250,87.75,6.42809,0.0365412
"""29-JAN-2019""",14250,87.8333,6.42809,0.0370251
"""29-JAN-2019""",14250,87.9167,6.42809,0.0368144
"""29-JAN-2019""",14250,88,6.42809,0.0383232
"""29-JAN-2019""",14250,88.0833,6.42809,0.0380756
"""29-JAN-2019""",14250,88.1667,6.42809,0.0396274
"""29-JAN-2019""",14250,88.25,6.42809,0.0391196
"""29-JAN-2019""",14250,88.3333,6.42809,0.0401442
"""29-JAN-2019""",14250,88.4167,6.42809,0.0406166
"""29-JAN-2019""",14250,88.5,6.42809,0.0410639
"""29-JAN-2019""",14250,88.5833,6.42809,0.0416643
"""29-JAN-2019""",14250,88.6667,6.42809,0.0425069
"""29-JAN-2019""",14250,88.75,6.42809,0.0425275
"""29-JAN-2019""",14250,88.8333,6.42809,0.0424743
"""29-JAN-2019""",14250,88.9167,6.42809,0.0420815
"""29-JAN-2019""",14250,89,6.42809,0.0421474
"""29-JAN-2019""",14250,89.0833,6.42809,0.0416625
"""29-JAN-2019""",14250,89.1667,6.42809,0.0425015
"""29-JAN-2019""",14250,89.25,6.42809,0.0422709
"""29-JAN-2019""",14250,89.3333,6.42809,0.0431341
"""29-JAN-2019""",14250,89.4167,6.42809,0.042108
"""29-JAN-2019""",14250,89.5,6.42809,0.0410806
"""29-JAN-2019""",14250,89.5833,6.42809,0.0397771
"""29-JAN-2019""",14250,89.6667,6.42809,0.039174
"""29-JAN-2019""",14250,89.75,6.42809,0.0395778
"""29-JAN-2019""",14250,89.8333,6.42809,0.0397782
"""29-JAN-2019""",14250,89.9167,6.42809,0.0406482
"""29-JAN-2019""",14250,90,6.42809,0.0410402
"""29-JAN-2019""",14250,90.0833,6.42809,0.0423922
"""29-JAN-2019""",14250,90.1667,6.42809,0.0415603
"""29-JAN-2019""",14250,90.25,6.42809,0.0413914
"""29-JAN-2019""",14250,90.3333,6.42809,0.0406469
"""29-JAN-2019""",14250,90.4167,6.42809,0.0408326
"""29-JAN-2019""",14250,90.5,6.42809,0.0400388
"""29-JAN-2019""",14250,90.5833,6.42809,0.041111
"""29-JAN-2019""",14250,90.6667,6.42809,0.0396166
"""29-JAN-2019""",14250,90.75,6.42809,0.0408343
"""29-JAN-2019""",14250,90.8333,6.42809,0.038881
"""29-JAN-2019""",14250,90.9167,6.42809,0.039751
"""29-JAN-2019""",14250,91,6.42809,0.0375462
"""29-JAN-2019""",14250,91.0833,6.42809,0.0384579
"""29-JAN-2019""",14250,91.1667,6.42809,0.0363552
"""29-JAN-2019""",14250,65.8333,6.5109,0.00892265
"""29-JAN-2019""",14250,65.9167,6.5109,0.00876246
"""29-JAN-2019""",14250,66,6.5109,0.00891295
"""29-JAN-2019""",14250,66.0833,6.5109,0.00954328
"""29-JAN-2019""",14250,66.1667,6.5109,0.00960241
"""29-JAN-2019""",14250,66.25,6.5109,0.00902785
"""29-JAN-2019""",14250,66.3333,6.5109,0.00888382
"""29-JAN-2019""",14250,66.4167,6.5109,0.00880709
"""29-JAN-2019""",14250,66.5,6.5109,0.00897588
"""29-JAN-2019""",14250,66.5833,6.5109,0.00924535
"""29-JAN-2019""",14250,66.6667,6.5109,0.00936175
"""29-JAN-2019""",14250,66.75,6.5109,0.00979355
"""29-JAN-2019""",14250,66.8333,6.5109,0.0100755
"""29-JAN-2019""",14250,66.9167,6.5109,0.010428
"""29-JAN-2019""",14250,67,6.5109,0.0105684
"""29-JAN-2019""",14250,67.0833,6.5109,0.0100888
"""29-JAN-2019""",14250,67.1667,6.5109,0.00910144
"""29-JAN-2019""",14250,67.25,6.5109,0.00802611
"""29-JAN-2019""",14250,67.3333,6.5109,0.00764172
"""29-JAN-2019""",14250,67.4167,6.5109,0.00777893
"""29-JAN-2019""",14250,67.5,6.5109,0.00781135
"""29-JAN-2019""",14250,67.5833,6.5109,0.008019
"""29-JAN-2019""",14250,67.6667,6.5109,0.00798631
"""29-JAN-2019""",14250,67.75,6.5109,0.00834206
"""29-JAN-2019""",14250,67.8333,6.5109,0.0086493
"""29-JAN-2019""",14250,67.9167,6.5109,0.00888301
"""29-JAN-2019""",14250,68,6.5109,0.00911147
"""29-JAN-2019""",14250,68.0833,6.5109,0.00937114
"""29-JAN-2019""",14250,68.1667,6.5109,0.00976156
"""29-JAN-2019""",14250,68.25,6.5109,0.00961873
"""29-JAN-2019""",14250,68.3333,6.5109,0.00981605
"""29-JAN-2019""",14250,68.4167,6.5109,0.0100965
"""29-JAN-2019""",14250,68.5,6.5109,0.0105482
"""29-JAN-2019""",14250,68.5833,6.5109,0.0106762
"""29-JAN-2019""",14250,68.6667,6.5109,0.0104867
"""29-JAN-2019""",14250,68.75,6.5109,0.0103859
"""29-JAN-2019""",14250,68.8333,6.5109,0.0101895
"""29-JAN-2019""",14250,68.9167,6.5109,0.0100972
"""29-JAN-2019""",14250,69,6.5109,0.0099294
"""29-JAN-2019""",14250,69.0833,6.5109,0.0095449
"""29-JAN-2019""",14250,69.1667,6.5109,0.00928654
"""29-JAN-2019""",14250,69.25,6.5109,0.00904199
"""29-JAN-2019""",14250,69.3333,6.5109,0.00915186
"""29-JAN-2019""",14250,69.4167,6.5109,0.00904348
"""29-JAN-2019""",14250,69.5,6.5109,0.00885798
"""29-JAN-2019""",14250,69.5833,6.5109,0.00844162
"""29-JAN-2019""",14250,69.6667,6.5109,0.00869145
"""29-JAN-2019""",14250,69.75,6.5109,0.00860333
"""29-JAN-2019""",14250,69.8333,6.5109,0.00865271
"""29-JAN-2019""",14250,69.9167,6.5109,0.00920884
"""29-JAN-2019""",14250,70,6.5109,0.00880349
"""29-JAN-2019""",14250,70.0833,6.5109,0.00897357
"""29-JAN-2019""",14250,70.1667,6.5109,0.00943716
"""29-JAN-2019""",14250,70.25,6.5109,0.00941777
"""29-JAN-2019""",14250,70.3333,6.5109,0.00952848
"""29-JAN-2019""",14250,70.4167,6.5109,0.00941414
"""29-JAN-2019""",14250,70.5,6.5109,0.00926684
"""29-JAN-2019""",14250,70.5833,6.5109,0.00886593
